UserID;Country;Group
5264;SEA;Control
5265;US;Target
5266;EU;Target
5267;NA;Target
5268;SEA;Target
5269;US;Control
5270;EU;Control
5271;NA;Control
5272;SEA;Control
5273;US;Target
5274;EU;Target
5275;NA;Target
5276;SEA;Target
5277;US;Control
5278;EU;Control
5279;NA;Control
5280;SEA;Control
5281;US;Target
5282;EU;Target
5283;NA;Target
5284;SEA;Target
5285;US;Control
5286;EU;Control
5287;NA;Control
5288;SEA;Control
5289;US;Target
5290;EU;Target
5291;NA;Target
5292;SEA;Target
5293;US;Control
5294;EU;Control
5295;NA;Control
5296;SEA;Control
5297;US;Target
5298;EU;Target
5299;NA;Target
5300;SEA;Target
5301;US;Control
5302;EU;Control
5303;NA;Control
5304;SEA;Control
5305;US;Target
5306;EU;Target
5307;NA;Target
5308;SEA;Target
5309;US;Control
5310;EU;Control
5311;NA;Control
5312;SEA;Control
5313;US;Target
5314;EU;Target
5315;NA;Target
5316;SEA;Target
5317;US;Control
5318;EU;Control
5319;NA;Control
5320;SEA;Control
5321;US;Target
5322;EU;Target
5323;NA;Target
5324;SEA;Target
5325;US;Control
5326;EU;Control
5327;NA;Control
5328;SEA;Control
5329;US;Target
5330;EU;Target
5331;NA;Target
5332;SEA;Target
5333;US;Control
5334;EU;Control
5335;NA;Control
5336;SEA;Control
5337;US;Target
5338;EU;Target
5339;NA;Target
5340;SEA;Target
5341;US;Control
5342;EU;Control
5343;NA;Control
5344;SEA;Control
5345;US;Target
5346;EU;Target
5347;NA;Target
5348;SEA;Target
5349;US;Control
5350;EU;Control
5351;NA;Control
5352;SEA;Control
5353;US;Target
5354;EU;Target
5355;NA;Target
5356;SEA;Target
5357;US;Control
5358;EU;Control
5359;NA;Control
5360;SEA;Control
5361;US;Target
5362;EU;Target
5363;NA;Target
5364;SEA;Target
5365;US;Control
5366;EU;Control
5367;NA;Control
5368;SEA;Control
5369;US;Target
5370;EU;Target
5371;NA;Target
5372;SEA;Target
5373;US;Control
5374;EU;Control
5375;NA;Control
5376;SEA;Control
5377;US;Target
5378;EU;Target
5379;NA;Target
5380;SEA;Target
5381;US;Control
5382;EU;Control
5383;NA;Control
5384;SEA;Control
5385;US;Target
5386;EU;Target
5387;NA;Target
5388;SEA;Target
5389;US;Control
5390;EU;Control
5391;NA;Control
5392;SEA;Control
5393;US;Target
5394;EU;Target
5395;NA;Target
5396;SEA;Target
5397;US;Control
5398;EU;Control
5399;NA;Control
5400;SEA;Control
5401;US;Target
5402;EU;Target
5403;NA;Target
5404;SEA;Target
5405;US;Control
5406;EU;Control
5407;NA;Control
5408;SEA;Control
5409;US;Target
5410;EU;Target
5411;NA;Target
5412;SEA;Target
5413;US;Control
5414;EU;Control
5415;NA;Control
5416;SEA;Control
5417;US;Target
5418;EU;Target
5419;NA;Target
5420;SEA;Target
5421;US;Control
5422;EU;Control
5423;NA;Control
5424;SEA;Control
5425;US;Target
5426;EU;Target
5427;NA;Target
5428;SEA;Target
5429;US;Control
5430;EU;Control
5431;NA;Control
5432;SEA;Control
5433;US;Target
5434;EU;Target
5435;NA;Target
5436;SEA;Target
5437;US;Control
5438;EU;Control
5439;NA;Control
5440;SEA;Control
5441;US;Target
5442;EU;Target
5443;NA;Target
5444;SEA;Target
5445;US;Control
5446;EU;Control
5447;NA;Control
5448;SEA;Control
5449;US;Target
5450;EU;Target
5451;NA;Target
5452;SEA;Target
5453;US;Control
5454;EU;Control
5455;NA;Control
5456;SEA;Control
5457;US;Target
5458;EU;Target
5459;NA;Target
5460;SEA;Target
5461;US;Control
5462;EU;Control
5463;NA;Control
5464;SEA;Control
5465;US;Target
5466;EU;Target
5467;NA;Target
5468;SEA;Target
5469;US;Control
5470;EU;Control
5471;NA;Control
5472;SEA;Control
5473;US;Target
5474;EU;Target
5475;NA;Target
5476;SEA;Target
5477;US;Control
5478;EU;Control
5479;NA;Control
5480;SEA;Control
5481;US;Target
5482;EU;Target
5483;NA;Target
5484;SEA;Target
5485;US;Control
5486;EU;Control
5487;NA;Control
5488;SEA;Control
5489;US;Target
5490;EU;Target
5491;NA;Target
5492;SEA;Target
5493;US;Control
5494;EU;Control
5495;NA;Control
5496;SEA;Control
5497;US;Target
5498;EU;Target
5499;NA;Target
5500;SEA;Target
5501;US;Control
5502;EU;Control
5503;NA;Control
5504;SEA;Control
5505;US;Target
5506;EU;Target
5507;NA;Target
5508;SEA;Target
5509;US;Control
5510;EU;Control
5511;NA;Control
5512;SEA;Control
5513;US;Target
5514;EU;Target
5515;NA;Target
5516;SEA;Target
5517;US;Control
5518;EU;Control
5519;NA;Control
5520;SEA;Control
5521;US;Target
5522;EU;Target
5523;NA;Target
5524;SEA;Target
5525;US;Control
5526;EU;Control
5527;NA;Control
5528;SEA;Control
5529;US;Target
5530;EU;Target
5531;NA;Target
5532;SEA;Target
5533;US;Control
5534;EU;Control
5535;NA;Control
5536;SEA;Control
5537;US;Target
5538;EU;Target
5539;NA;Target
5540;SEA;Target
5541;US;Control
5542;EU;Control
5543;NA;Control
5544;SEA;Control
5545;US;Target
5546;EU;Target
5547;NA;Target
5548;SEA;Target
5549;US;Control
5550;EU;Control
5551;NA;Control
5552;SEA;Control
5553;US;Target
5554;EU;Target
5555;NA;Target
5556;SEA;Target
5557;US;Control
5558;EU;Control
5559;NA;Control
5560;SEA;Control
5561;US;Target
5562;EU;Target
5563;NA;Target
5564;SEA;Target
5565;US;Control
5566;EU;Control
5567;NA;Control
5568;SEA;Control
5569;US;Target
5570;EU;Target
5571;NA;Target
5572;SEA;Target
5573;US;Control
5574;EU;Control
5575;NA;Control
5576;SEA;Control
5577;US;Target
5578;EU;Target
5579;NA;Target
5580;SEA;Target
5581;US;Control
5582;EU;Control
5583;NA;Control
5584;SEA;Control
5585;US;Target
5586;EU;Target
5587;NA;Target
5588;SEA;Target
5589;US;Control
5590;EU;Control
5591;NA;Control
5592;SEA;Control
5593;US;Target
5594;EU;Target
5595;NA;Target
5596;SEA;Target
5597;US;Control
5598;EU;Control
5599;NA;Control
5600;SEA;Control
5601;US;Target
5602;EU;Target
5603;NA;Target
5604;SEA;Target
5605;US;Control
5606;EU;Control
5607;NA;Control
5608;SEA;Control
5609;US;Target
5610;EU;Target
5611;NA;Target
5612;SEA;Target
5613;US;Control
5614;EU;Control
5615;NA;Control
5616;SEA;Control
5617;US;Target
5618;EU;Target
5619;NA;Target
5620;SEA;Target
5621;US;Control
5622;EU;Control
5623;NA;Control
5624;SEA;Control
5625;US;Target
5626;EU;Target
5627;NA;Target
5628;SEA;Target
5629;US;Control
5630;EU;Control
5631;NA;Control
5632;SEA;Control
5633;US;Target
5634;EU;Target
5635;NA;Target
5636;SEA;Target
5637;US;Control
5638;EU;Control
5639;NA;Control
5640;SEA;Control
5641;US;Target
5642;EU;Target
5643;NA;Target
5644;SEA;Target
5645;US;Control
5646;EU;Control
5647;NA;Control
5648;SEA;Control
5649;US;Target
5650;EU;Target
5651;NA;Target
5652;SEA;Target
5653;US;Control
5654;EU;Control
5655;NA;Control
5656;SEA;Control
5657;US;Target
5658;EU;Target
5659;NA;Target
5660;SEA;Target
5661;US;Control
5662;EU;Control
5663;NA;Control
5664;SEA;Control
5665;US;Target
5666;EU;Target
5667;NA;Target
5668;SEA;Target
5669;US;Control
5670;EU;Control
5671;NA;Control
5672;SEA;Control
5673;US;Target
5674;EU;Target
5675;NA;Target
5676;SEA;Target
5677;US;Control
5678;EU;Control
5679;NA;Control
5680;SEA;Control
5681;US;Target
5682;EU;Target
5683;NA;Target
5684;SEA;Target
5685;US;Control
5686;EU;Control
5687;NA;Control
5688;SEA;Control
5689;US;Target
5690;EU;Target
5691;NA;Target
5692;SEA;Target
5693;US;Control
5694;EU;Control
5695;NA;Control
5696;SEA;Control
5697;US;Target
5698;EU;Target
5699;NA;Target
5700;SEA;Target
5701;US;Control
5702;EU;Control
5703;NA;Control
5704;SEA;Control
5705;US;Target
5706;EU;Target
5707;NA;Target
5708;SEA;Target
5709;US;Control
5710;EU;Control
5711;NA;Control
5712;SEA;Control
5713;US;Target
5714;EU;Target
5715;NA;Target
5716;SEA;Target
5717;US;Control
5718;EU;Control
5719;NA;Control
5720;SEA;Control
5721;US;Target
5722;EU;Target
5723;NA;Target
5724;SEA;Target
5725;US;Control
5726;EU;Control
5727;NA;Control
5728;SEA;Control
5729;US;Target
5730;EU;Target
5731;NA;Target
5732;SEA;Target
5733;US;Control
5734;EU;Control
5735;NA;Control
5736;SEA;Control
5737;US;Target
5738;EU;Target
5739;NA;Target
5740;SEA;Target
5741;US;Control
5742;EU;Control
5743;NA;Control
5744;SEA;Control
5745;US;Target
5746;EU;Target
5747;NA;Target
5748;SEA;Target
5749;US;Control
5750;EU;Control
5751;NA;Control
5752;SEA;Control
5753;US;Target
5754;EU;Target
5755;NA;Target
5756;SEA;Target
5757;US;Control
5758;EU;Control
5759;NA;Control
5760;SEA;Control
5761;US;Target
5762;EU;Target
5763;NA;Target
5764;SEA;Target
5765;US;Control
5766;EU;Control
5767;NA;Control
5768;SEA;Control
5769;US;Target
5770;EU;Target
5771;NA;Target
5772;SEA;Target
5773;US;Control
5774;EU;Control
5775;NA;Control
5776;SEA;Control
5777;US;Target
5778;EU;Target
5779;NA;Target
5780;SEA;Target
5781;US;Control
5782;EU;Control
5783;NA;Control
5784;SEA;Control
5785;US;Target
5786;EU;Target
5787;NA;Target
5788;SEA;Target
5789;US;Control
5790;EU;Control
5791;NA;Control
5792;SEA;Control
5793;US;Target
5794;EU;Target
5795;NA;Target
5796;SEA;Target
5797;US;Control
5798;EU;Control
5799;NA;Control
5800;SEA;Control
5801;US;Target
5802;EU;Target
5803;NA;Target
5804;SEA;Target
5805;US;Control
5806;EU;Control
5807;NA;Control
5808;SEA;Control
5809;US;Target
5810;EU;Target
5811;NA;Target
5812;SEA;Target
5813;US;Control
5814;EU;Control
5815;NA;Control
5816;SEA;Control
5817;US;Target
5818;EU;Target
5819;NA;Target
5820;SEA;Target
5821;US;Control
5822;EU;Control
5823;NA;Control
5824;SEA;Control
5825;US;Target
5826;EU;Target
5827;NA;Target
5828;SEA;Target
5829;US;Control
5830;EU;Control
5831;NA;Control
5832;SEA;Control
5833;US;Target
5834;EU;Target
5835;NA;Target
5836;SEA;Target
5837;US;Control
5838;EU;Control
5839;NA;Control
5840;SEA;Control
5841;US;Target
5842;EU;Target
5843;NA;Target
5844;SEA;Target
5845;US;Control
5846;EU;Control
5847;NA;Control
5848;SEA;Control
5849;US;Target
5850;EU;Target
5851;NA;Target
5852;SEA;Target
5853;US;Control
5854;EU;Control
5855;NA;Control
5856;SEA;Control
5857;US;Target
5858;EU;Target
5859;NA;Target
5860;SEA;Target
5861;US;Control
5862;EU;Control
5863;NA;Control
5864;SEA;Control
5865;US;Target
5866;EU;Target
5867;NA;Target
5868;SEA;Target
5869;US;Control
5870;EU;Control
5871;NA;Control
5872;SEA;Control
5873;US;Target
5874;EU;Target
5875;NA;Target
5876;SEA;Target
5877;US;Control
5878;EU;Control
5879;NA;Control
5880;SEA;Control
5881;US;Target
5882;EU;Target
5883;NA;Target
5884;SEA;Target
5885;US;Control
5886;EU;Control
5887;NA;Control
5888;SEA;Control
5889;US;Target
5890;EU;Target
5891;NA;Target
5892;SEA;Target
5893;US;Control
5894;EU;Control
5895;NA;Control
5896;SEA;Control
5897;US;Target
5898;EU;Target
5899;NA;Target
5900;SEA;Target
5901;US;Control
5902;EU;Control
5903;NA;Control
5904;SEA;Control
5905;US;Target
5906;EU;Target
5907;NA;Target
5908;SEA;Target
5909;US;Control
5910;EU;Control
5911;NA;Control
5912;SEA;Control
5913;US;Target
5914;EU;Target
5915;NA;Target
5916;SEA;Target
5917;US;Control
5918;EU;Control
5919;NA;Control
5920;SEA;Control
5921;US;Target
5922;EU;Target
5923;NA;Target
5924;SEA;Target
5925;US;Control
5926;EU;Control
5927;NA;Control
5928;SEA;Control
5929;US;Target
5930;EU;Target
5931;NA;Target
5932;SEA;Target
5933;US;Control
5934;EU;Control
5935;NA;Control
5936;SEA;Control
5937;US;Target
5938;EU;Target
5939;NA;Target
5940;SEA;Target
5941;US;Control
5942;EU;Control
5943;NA;Control
5944;SEA;Control
5945;US;Target
5946;EU;Target
5947;NA;Target
5948;SEA;Target
5949;US;Control
5950;EU;Control
5951;NA;Control
5952;SEA;Control
5953;US;Target
5954;EU;Target
5955;NA;Target
5956;SEA;Target
5957;US;Control
5958;EU;Control
5959;NA;Control
5960;SEA;Control
5961;US;Target
5962;EU;Target
5963;NA;Target
5964;SEA;Target
5965;US;Control
5966;EU;Control
5967;NA;Control
5968;SEA;Control
5969;US;Target
5970;EU;Target
5971;NA;Target
5972;SEA;Target
5973;US;Control
5974;EU;Control
5975;NA;Control
5976;SEA;Control
5977;US;Target
5978;EU;Target
5979;NA;Target
5980;SEA;Target
5981;US;Control
5982;EU;Control
5983;NA;Control
5984;SEA;Control
5985;US;Target
5986;EU;Target
5987;NA;Target
5988;SEA;Target
5989;US;Control
5990;EU;Control
5991;NA;Control
5992;SEA;Control
5993;US;Target
5994;EU;Target
5995;NA;Target
5996;SEA;Target
5997;US;Control
5998;EU;Control
5999;NA;Control
6000;SEA;Control
6001;US;Target
6002;EU;Target
6003;NA;Target
6004;SEA;Target
6005;US;Control
6006;EU;Control
6007;NA;Control
6008;SEA;Control
6009;US;Target
6010;EU;Target
6011;NA;Target
6012;SEA;Target
6013;US;Control
6014;EU;Control
6015;NA;Control
6016;SEA;Control
6017;US;Target
6018;EU;Target
6019;NA;Target
6020;SEA;Target
6021;US;Control
6022;EU;Control
6023;NA;Control
6024;SEA;Control
6025;US;Target
6026;EU;Target
6027;NA;Target
6028;SEA;Target
6029;US;Control
6030;EU;Control
6031;NA;Control
6032;SEA;Control
6033;US;Target
6034;EU;Target
6035;NA;Target
6036;SEA;Target
6037;US;Control
6038;EU;Control
6039;NA;Control
6040;SEA;Control
6041;US;Target
6042;EU;Target
6043;NA;Target
6044;SEA;Target
6045;US;Control
6046;EU;Control
6047;NA;Control
6048;SEA;Control
6049;US;Target
6050;EU;Target
6051;NA;Target
6052;SEA;Target
6053;US;Control
6054;EU;Control
6055;NA;Control
6056;SEA;Control
6057;US;Target
6058;EU;Target
6059;NA;Target
6060;SEA;Target
6061;US;Control
6062;EU;Control
6063;NA;Control
6064;SEA;Control
6065;US;Target
6066;EU;Target
6067;NA;Target
6068;SEA;Target
6069;US;Control
6070;EU;Control
6071;NA;Control
6072;SEA;Control
6073;US;Target
6074;EU;Target
6075;NA;Target
6076;SEA;Target
6077;US;Control
6078;EU;Control
6079;NA;Control
6080;SEA;Control
6081;US;Target
6082;EU;Target
6083;NA;Target
6084;SEA;Target
6085;US;Control
6086;EU;Control
6087;NA;Control
6088;SEA;Control
6089;US;Target
6090;EU;Target
6091;NA;Target
6092;SEA;Target
6093;US;Control
6094;EU;Control
6095;NA;Control
6096;SEA;Control
6097;US;Target
6098;EU;Target
6099;NA;Target
6100;SEA;Target
6101;US;Control
6102;EU;Control
6103;NA;Control
6104;SEA;Control
6105;US;Target
6106;EU;Target
6107;NA;Target
6108;SEA;Target
6109;US;Control
6110;EU;Control
6111;NA;Control
6112;SEA;Control
6113;US;Target
6114;EU;Target
6115;NA;Target
6116;SEA;Target
6117;US;Control
6118;EU;Control
6119;NA;Control
6120;SEA;Control
6121;US;Target
6122;EU;Target
6123;NA;Target
6124;SEA;Target
6125;US;Control
6126;EU;Control
6127;NA;Control
6128;SEA;Control
6129;US;Target
6130;EU;Target
6131;NA;Target
6132;SEA;Target
6133;US;Control
6134;EU;Control
6135;NA;Control
6136;SEA;Control
6137;US;Target
6138;EU;Target
6139;NA;Target
6140;SEA;Target
6141;US;Control
6142;EU;Control
6143;NA;Control
6144;SEA;Control
6145;US;Target
6146;EU;Target
6147;NA;Target
6148;SEA;Target
6149;US;Control
6150;EU;Control
6151;NA;Control
6152;SEA;Control
6153;US;Target
6154;EU;Target
6155;NA;Target
6156;SEA;Target
6157;US;Control
6158;EU;Control
6159;NA;Control
6160;SEA;Control
6161;US;Target
6162;EU;Target
6163;NA;Target
6164;SEA;Target
6165;US;Control
6166;EU;Control
6167;NA;Control
6168;SEA;Control
6169;US;Target
6170;EU;Target
6171;NA;Target
6172;SEA;Target
6173;US;Control
6174;EU;Control
6175;NA;Control
6176;SEA;Control
6177;US;Target
6178;EU;Target
6179;NA;Target
6180;SEA;Target
6181;US;Control
6182;EU;Control
6183;NA;Control
6184;SEA;Control
6185;US;Target
6186;EU;Target
6187;NA;Target
6188;SEA;Target
6189;US;Control
6190;EU;Control
6191;NA;Control
6192;SEA;Control
6193;US;Target
6194;EU;Target
6195;NA;Target
6196;SEA;Target
6197;US;Control
6198;EU;Control
6199;NA;Control
6200;SEA;Control
6201;US;Target
6202;EU;Target
6203;NA;Target
6204;SEA;Target
6205;US;Control
6206;EU;Control
6207;NA;Control
6208;SEA;Control
6209;US;Target
6210;EU;Target
6211;NA;Target
6212;SEA;Target
6213;US;Control
6214;EU;Control
6215;NA;Control
6216;SEA;Control
6217;US;Target
6218;EU;Target
6219;NA;Target
6220;SEA;Target
6221;US;Control
6222;EU;Control
6223;NA;Control
6224;SEA;Control
6225;US;Target
6226;EU;Target
6227;NA;Target
6228;SEA;Target
6229;US;Control
6230;EU;Control
6231;NA;Control
6232;SEA;Control
6233;US;Target
6234;EU;Target
6235;NA;Target
6236;SEA;Target
6237;US;Control
6238;EU;Control
6239;NA;Control
6240;SEA;Control
6241;US;Target
6242;EU;Target
6243;NA;Target
6244;SEA;Target
6245;US;Control
6246;EU;Control
6247;NA;Control
6248;SEA;Control
6249;US;Target
6250;EU;Target
6251;NA;Target
6252;SEA;Target
6253;US;Control
6254;EU;Control
6255;NA;Control
6256;SEA;Control
6257;US;Target
6258;EU;Target
6259;NA;Target
6260;SEA;Target
6261;US;Control
6262;EU;Control
6263;NA;Control
6264;SEA;Control
6265;US;Target
6266;EU;Target
6267;NA;Target
6268;SEA;Target
6269;US;Control
6270;EU;Control
6271;NA;Control
6272;SEA;Control
6273;US;Target
6274;EU;Target
6275;NA;Target
6276;SEA;Target
6277;US;Control
6278;EU;Control
6279;NA;Control
6280;SEA;Control
6281;US;Target
6282;EU;Target
6283;NA;Target
6284;SEA;Target
6285;US;Control
6286;EU;Control
6287;NA;Control
6288;SEA;Control
6289;US;Target
6290;EU;Target
6291;NA;Target
6292;SEA;Target
6293;US;Control
6294;EU;Control
6295;NA;Control
6296;SEA;Control
6297;US;Target
6298;EU;Target
6299;NA;Target
6300;SEA;Target
6301;US;Control
6302;EU;Control
6303;NA;Control
6304;SEA;Control
6305;US;Target
6306;EU;Target
6307;NA;Target
6308;SEA;Target
6309;US;Control
6310;EU;Control
6311;NA;Control
6312;SEA;Control
6313;US;Target
6314;EU;Target
6315;NA;Target
6316;SEA;Target
6317;US;Control
6318;EU;Control
6319;NA;Control
6320;SEA;Control
6321;US;Target
6322;EU;Target
6323;NA;Target
6324;SEA;Target
6325;US;Control
6326;EU;Control
6327;NA;Control
6328;SEA;Control
6329;US;Target
6330;EU;Target
6331;NA;Target
6332;SEA;Target
6333;US;Control
6334;EU;Control
6335;NA;Control
6336;SEA;Control
6337;US;Target
6338;EU;Target
6339;NA;Target
6340;SEA;Target
6341;US;Control
6342;EU;Control
6343;NA;Control
6344;SEA;Control
6345;US;Target
6346;EU;Target
6347;NA;Target
6348;SEA;Target
6349;US;Control
6350;EU;Control
6351;NA;Control
6352;SEA;Control
6353;US;Target
6354;EU;Target
6355;NA;Target
6356;SEA;Target
6357;US;Control
6358;EU;Control
6359;NA;Control
6360;SEA;Control
6361;US;Target
6362;EU;Target
6363;NA;Target
6364;SEA;Target
6365;US;Control
6366;EU;Control
6367;NA;Control
6368;SEA;Control
6369;US;Target
6370;EU;Target
6371;NA;Target
6372;SEA;Target
6373;US;Control
6374;EU;Control
6375;NA;Control
6376;SEA;Control
6377;US;Target
6378;EU;Target
6379;NA;Target
6380;SEA;Target
6381;US;Control
6382;EU;Control
6383;NA;Control
6384;SEA;Control
6385;US;Target
6386;EU;Target
6387;NA;Target
6388;SEA;Target
6389;US;Control
6390;EU;Control
6391;NA;Control
6392;SEA;Control
6393;US;Target
6394;EU;Target
6395;NA;Target
6396;SEA;Target
